Number,Word,Freq 1,Freq 1 (per mill),Freq 2,Freq 2 (per mill),+/-,Stat 1.,Stat 2.
10038,Tg,555,5.65,79,0.93,+,2.6,336.39
10039,Amtsblatt,836,8.51,119,1.4,+,2.6,506.7
10041,methodik,1066,10.86,152,1.79,+,2.6,645.42
10092,gesuche,1349,13.74,193,2.27,+,2.6,815.07
10036,bezüglichen,1567,15.96,223,2.63,+,2.6,949.9
10033,Materiellen,1575,16.04,224,2.64,+,2.6,955.12
10042,nr,4993,50.85,712,8.38,+,2.6,3022.98
10131,beweglichem,111,1.13,16,0.19,+,2.59,66.75
10132,Villmergen,111,1.13,16,0.19,+,2.59,66.75
10133,Zürchcrischen,111,1.13,16,0.19,+,2.59,66.75
10124,Begränzung,118,1.2,17,0.2,+,2.59,70.99
10125,SchulzimmerS,118,1.2,17,0.2,+,2.59,70.99
10121,Altnau,125,1.27,18,0.21,+,2.59,75.22
10122,nannter,125,1.27,18,0.21,+,2.59,75.22
10123,Oranien,125,1.27,18,0.21,+,2.59,75.22
10120,Gerichts¬,132,1.34,19,0.22,+,2.59,79.45
10115,Casus,139,1.42,20,0.24,+,2.59,83.69
10116,Kommst,139,1.42,20,0.24,+,2.59,83.69
10112,Germanen,146,1.49,21,0.25,+,2.59,87.92
10110,spezifische,153,1.56,22,0.26,+,2.59,92.15
10108,kohlensaurer,174,1.77,25,0.29,+,2.59,104.85
10107,Kinderzahl,181,1.84,26,0.31,+,2.59,109.09
10106,unendlicher,188,1.91,27,0.32,+,2.59,113.32
10103,Organisten,202,2.06,29,0.34,+,2.59,121.79
10104,verdichtet,202,2.06,29,0.34,+,2.59,121.79
10102,Kastanienbaum,216,2.2,31,0.37,+,2.59,130.25
10100,taschen,230,2.34,33,0.39,+,2.59,138.72
10099,Blumenkrone,237,2.41,34,0.4,+,2.59,142.95
10098,Verkehre,251,2.56,36,0.42,+,2.59,151.42
10119,Verkündigung,264,2.69,38,0.45,+,2.59,158.91
10109,feierten,320,3.26,46,0.54,+,2.59,192.77
10126,Landesgegenden,354,3.61,51,0.6,+,2.59,212.96
10127,cette,354,3.61,51,0.6,+,2.59,212.96
10094,Bekämpfung,391,3.98,56,0.66,+,2.59,236.08
10117,Katecheten,403,4.1,58,0.68,+,2.59,242.59
10118,Stocke,403,4.1,58,0.68,+,2.59,242.59
10101,Befriedigendes,439,4.47,63,0.74,+,2.59,264.74
10128,brei,576,5.87,83,0.98,+,2.59,346.47
10097,Fürsprecher,586,5.97,84,0.99,+,2.59,353.64
10095,VK,733,7.46,105,1.24,+,2.59,442.54
10129,Sprachunterrichts,805,8.2,116,1.37,+,2.59,484.21
10113,Niedergelassenen,848,8.64,122,1.44,+,2.59,510.59
10105,fressen,989,10.07,142,1.67,+,2.59,596.23
10111,NuntiuS,1043,10.62,150,1.77,+,2.59,628.14
10114,Gebete,2106,21.45,303,3.57,+,2.59,1268.01
10130,Pfd,5613,57.16,809,9.53,+,2.59,3375.9
10182,kindliches,76,0.77,11,0.13,+,2.58,45.59
10184,Hauptrichtung,76,0.77,11,0.13,+,2.58,45.59
10185,5d,76,0.77,11,0.13,+,2.58,45.59
10186,Begegnung,76,0.77,11,0.13,+,2.58,45.59
10187,Reineren,76,0.77,11,0.13,+,2.58,45.59
10188,spottend,76,0.77,11,0.13,+,2.58,45.59
10189,Steinmaur,76,0.77,11,0.13,+,2.58,45.59
10165,Athemzuge,83,0.85,12,0.14,+,2.58,49.82
10166,Bergt,83,0.85,12,0.14,+,2.58,49.82
10167,Illis,83,0.85,12,0.14,+,2.58,49.82
10168,Jo¬,83,0.85,12,0.14,+,2.58,49.82
10169,Kurhaus,83,0.85,12,0.14,+,2.58,49.82
10170,Nadelhölzern,83,0.85,12,0.14,+,2.58,49.82
10172,Volksbil¬,83,0.85,12,0.14,+,2.58,49.82
10173,Drache,83,0.85,12,0.14,+,2.58,49.82
10174,Erdöl,83,0.85,12,0.14,+,2.58,49.82
10175,Erheiterung,83,0.85,12,0.14,+,2.58,49.82
10176,gereinigte,83,0.85,12,0.14,+,2.58,49.82
10153,repe-,90,0.92,13,0.15,+,2.58,54.05
10154,verflucht,90,0.92,13,0.15,+,2.58,54.05
10155,379.,90,0.92,13,0.15,+,2.58,54.05
10156,Gesellschafts,90,0.92,13,0.15,+,2.58,54.05
10157,Zivilisation,90,0.92,13,0.15,+,2.58,54.05
10141,erwuchs,97,0.99,14,0.16,+,2.58,58.29
10143,Schreibenden,97,0.99,14,0.16,+,2.58,58.29
10144,Tinzcn,97,0.99,14,0.16,+,2.58,58.29
10145,verschrieen,97,0.99,14,0.16,+,2.58,58.29
10147,bellt,97,0.99,14,0.16,+,2.58,58.29
10148,mett,97,0.99,14,0.16,+,2.58,58.29
10136,repräsentiern,104,1.06,15,0.18,+,2.58,62.52
10137,festlicher,104,1.06,15,0.18,+,2.58,62.52
10196,Barsch,138,1.41,20,0.24,+,2.58,82.71
10198,Zürchern,138,1.41,20,0.24,+,2.58,82.71
10191,Arges,145,1.48,21,0.25,+,2.58,86.94
10183,Luftige,152,1.55,22,0.26,+,2.58,91.18
10190,Tieferes,152,1.55,22,0.26,+,2.58,91.18
10179,Rieß,159,1.62,23,0.27,+,2.58,95.41
10180,talentvoller,159,1.62,23,0.27,+,2.58,95.41
10161,beidseitigen,173,1.76,25,0.29,+,2.58,103.88
10150,Trompeten,187,1.9,27,0.32,+,2.58,112.34
10202,umgebracht,193,1.97,28,0.33,+,2.58,115.6
10142,gaud,194,1.98,28,0.33,+,2.58,116.58
10146,Appetit,194,1.98,28,0.33,+,2.58,116.58
10201,Zeiträumen,200,2.04,29,0.34,+,2.58,119.83
10138,Gld,208,2.12,30,0.35,+,2.58,125.04
10192,anfertigen,214,2.18,31,0.37,+,2.58,128.3
10193,Elektricität,214,2.18,31,0.37,+,2.58,128.3
10194,vermeidet,214,2.18,31,0.37,+,2.58,128.3
10203,sichtigen,255,2.6,37,0.44,+,2.58,152.72
10160,Position,263,2.68,38,0.45,+,2.58,157.93
10197,vnn,276,2.81,40,0.47,+,2.58,165.42
10140,Geleite,298,3.03,43,0.51,+,2.58,179.1
10177,hülsen,325,3.31,47,0.55,+,2.58,195.05
10164,Schreibunterricht,339,3.45,49,0.58,+,2.58,203.52
10195,verdeckt,352,3.58,51,0.6,+,2.58,211.01
10151,ßon,367,3.74,53,0.62,+,2.58,220.45
10200,ochse,400,4.07,58,0.68,+,2.58,239.66
10139,wunderbaren,416,4.24,60,0.71,+,2.58,250.08
10205,Bde.,441,4.49,64,0.75,+,2.58,264.09
10158,Brandenburg,443,4.51,64,0.75,+,2.58,266.04
10178,naturgemäße,477,4.86,69,0.81,+,2.58,286.23
10204,ausgeschieden,510,5.19,74,0.87,+,2.58,305.44
10163,deZ,512,5.21,74,0.87,+,2.58,307.39
10149,Gemeinwesen,561,5.71,81,0.95,+,2.58,337.03
10171,Ostindien,581,5.92,84,0.99,+,2.58,348.75
10181,Zerlegen,767,7.81,111,1.31,+,2.58,460.12
10159,Weberei,879,8.95,127,1.5,+,2.58,527.85
10199,Inspektion,1021,10.4,148,1.74,+,2.58,611.86
10162,Turnen,1709,17.4,247,2.91,+,2.58,1026.07
10152,seminarien,1821,18.54,263,3.1,+,2.58,1093.8
10135,nach¬,3224,32.83,465,5.48,+,2.58,1938.18
10247,Präparaten,89,0.91,13,0.15,+,2.57,53.08
10248,Ror-,89,0.91,13,0.15,+,2.57,53.08
10236,dieners,96,0.98,14,0.16,+,2.57,57.31
10237,evange-,96,0.98,14,0.16,+,2.57,57.31
10239,Skorpion,96,0.98,14,0.16,+,2.57,57.31
10240,spannte,96,0.98,14,0.16,+,2.57,57.31
10241,Turnplätze,96,0.98,14,0.16,+,2.57,57.31
10242,unbeträchtlichen,96,0.98,14,0.16,+,2.57,57.31
10243,Ungebunden,96,0.98,14,0.16,+,2.57,57.31
10230,beehrte,103,1.05,15,0.18,+,2.57,61.55
10231,worden-,103,1.05,15,0.18,+,2.57,61.55
10232,Glanzes,103,1.05,15,0.18,+,2.57,61.55
10223,zürcher'schen,110,1.12,16,0.19,+,2.57,65.78
10225,schmähliche,110,1.12,16,0.19,+,2.57,65.78
10213,Oberwinterthur,117,1.19,17,0.2,+,2.57,70.01
10207,ausführlichsten,124,1.26,18,0.21,+,2.57,74.24
10250,Schuppig,130,1.32,19,0.22,+,2.57,77.5
10251,musikalischer,130,1.32,19,0.22,+,2.57,77.5
10252,muthige,130,1.32,19,0.22,+,2.57,77.5
10245,entwickelungen,137,1.4,20,0.24,+,2.57,81.74
10246,kitt,137,1.4,20,0.24,+,2.57,81.74
10238,puppen,144,1.47,21,0.25,+,2.57,85.97
10234,hörenden,151,1.54,22,0.26,+,2.57,90.2
10229,Association,158,1.61,23,0.27,+,2.57,94.43
10215,Uebungs-,172,1.75,25,0.29,+,2.57,102.9
10228,vermöchten,213,2.17,31,0.37,+,2.57,127.32
10222,Walte,220,2.24,32,0.38,+,2.57,131.56
10227,büchse,268,2.73,39,0.46,+,2.57,160.21
10219,3U,282,2.87,41,0.48,+,2.57,168.68
10209,Alan,303,3.09,44,0.52,+,2.57,181.38
10244,besprochene,329,3.35,48,0.57,+,2.57,196.36
10224,Richard,330,3.36,48,0.57,+,2.57,197.33
10220,medaillen,337,3.43,49,0.58,+,2.57,201.57
10216,Kärtchen,399,4.06,58,0.68,+,2.57,238.69
10217,weiblicher,399,4.06,58,0.68,+,2.57,238.69
10211,nöthigenfalls,420,4.28,61,0.72,+,2.57,251.39
10235,Gymn,439,4.47,64,0.75,+,2.57,262.14
10249,zulässig,479,4.88,70,0.82,+,2.57,285.59
10226,Affoltern,969,9.87,141,1.66,+,2.57,579.31
10208,Zusammengestellt,1116,11.36,162,1.91,+,2.57,668.2
10221,Forts.,1499,15.27,218,2.57,+,2.57,896.48
10210,sämmtliche,6707,68.3,974,11.47,+,2.57,4014.86
10280,Mer¬,75,0.76,11,0.13,+,2.56,44.61
10282,Scptimer,75,0.76,11,0.13,+,2.56,44.61
10283,Studiosen,75,0.76,11,0.13,+,2.56,44.61
10284,verlernt,75,0.76,11,0.13,+,2.56,44.61
10259,Schulamte,82,0.84,12,0.14,+,2.56,48.85
10261,ungeübte,82,0.84,12,0.14,+,2.56,48.85
10292,schulinspektion,102,1.04,15,0.18,+,2.56,60.57
10294,Chorherrenstift,102,1.04,15,0.18,+,2.56,60.57
10286,Reih,109,1.11,16,0.19,+,2.56,64.8
10274,Zabl,116,1.18,17,0.2,+,2.56,69.04
10276,Serie,116,1.18,17,0.2,+,2.56,69.04
10277,Umgestaltungen,116,1.18,17,0.2,+,2.56,69.04
10262,aufgestanden,123,1.25,18,0.21,+,2.56,73.27
10265,geräumiger,123,1.25,18,0.21,+,2.56,73.27
10293,Staatsarchiv,136,1.38,20,0.24,+,2.56,80.76
10288,bedeutungsvollen,143,1.46,21,0.25,+,2.56,84.99
10289,Bresche,143,1.46,21,0.25,+,2.56,84.99
10266,omnibus,164,1.67,24,0.28,+,2.56,97.69
10255,Gölten,171,1.74,25,0.29,+,2.56,101.93
10291,Mechanischer,177,1.8,26,0.31,+,2.56,105.19
10285,diplom,184,1.87,27,0.32,+,2.56,109.42
10269,203.,198,2.02,29,0.34,+,2.56,117.88
10270,dächern,198,2.02,29,0.34,+,2.56,117.88
10271,Gebetbuch,198,2.02,29,0.34,+,2.56,117.88
10263,bereitwillige,205,2.09,30,0.35,+,2.56,122.12
10264,Distanz,205,2.09,30,0.35,+,2.56,122.12
10275,bap,232,2.36,34,0.4,+,2.56,138.07
10287,Sep¬,252,2.57,37,0.44,+,2.56,149.8
10253,zersplittert,301,3.07,44,0.52,+,2.56,179.43
10272,beitreten,314,3.2,46,0.54,+,2.56,186.92
10256,genom¬,342,3.48,50,0.59,+,2.56,203.85
10273,Wassersucht,348,3.54,51,0.6,+,2.56,207.11
10268,aufsteigen,362,3.69,53,0.62,+,2.56,215.58
10257,Bünd-,506,5.15,74,0.87,+,2.56,301.55
10295,gleichnamigen,564,5.74,83,0.98,+,2.56,334.78
10290,Lehrsätze,640,6.52,94,1.11,+,2.56,380.36
10267,literarische,690,7.03,101,1.19,+,2.56,410.96
10254,Lichtes,814,8.29,119,1.4,+,2.56,485.21
10278,genügende,1235,12.58,181,2.13,+,2.56,734.99
10281,Protestantismus,1275,12.98,187,2.2,+,2.56,758.44
10260,Takt,1640,16.7,240,2.83,+,2.56,976.94
10258,samen,4450,45.32,651,7.67,+,2.56,2651.44
10349,Depeschen,81,0.82,12,0.14,+,2.55,47.87
10354,Literarischer,81,0.82,12,0.14,+,2.55,47.87
10357,Pitt,81,0.82,12,0.14,+,2.55,47.87
10358,Zeitkühen,81,0.82,12,0.14,+,2.55,47.87
10364,Tabaks,81,0.82,12,0.14,+,2.55,47.87
10328,Wiget,88,0.9,13,0.15,+,2.55,52.11
10330,animalische,88,0.9,13,0.15,+,2.55,52.11
10331,Brandstätte,88,0.9,13,0.15,+,2.55,52.11
10332,fettig,88,0.9,13,0.15,+,2.55,52.11
10333,Schulge-,88,0.9,13,0.15,+,2.55,52.11
10306,Weih,95,0.97,14,0.16,+,2.55,56.34
10308,bleibendem,95,0.97,14,0.16,+,2.55,56.34
10309,Kaiserthum,95,0.97,14,0.16,+,2.55,56.34
10310,Kalkgebirgen,95,0.97,14,0.16,+,2.55,56.34
10311,mois,95,0.97,14,0.16,+,2.55,56.34
10313,ertranken,95,0.97,14,0.16,+,2.55,56.34
10314,GehirnS,95,0.97,14,0.16,+,2.55,56.34
10353,Krankheitsformen,108,1.1,16,0.19,+,2.55,63.83
10359,Raubmord,108,1.1,16,0.19,+,2.55,63.83
10362,scala,108,1.1,16,0.19,+,2.55,63.83
10363,schwieriges,108,1.1,16,0.19,+,2.55,63.83
10337,Effinger,115,1.17,17,0.2,+,2.55,68.07
10338,Vermittlungsakte,115,1.17,17,0.2,+,2.55,68.07
10317,213.,122,1.24,18,0.21,+,2.55,72.3
10319,reichischen,122,1.24,18,0.21,+,2.55,72.3
10320,Tbale,122,1.24,18,0.21,+,2.55,72.3
10303,522.,129,1.31,19,0.22,+,2.55,76.53
10361,Rest.,135,1.37,20,0.24,+,2.55,79.79
10325,Dynastie,149,1.52,22,0.26,+,2.55,88.26
10351,Gebirgswelt,162,1.65,24,0.28,+,2.55,95.75
10352,Händ,162,1.65,24,0.28,+,2.55,95.75
10360,Röthliche,162,1.65,24,0.28,+,2.55,95.75
10298,trie,163,1.66,24,0.28,+,2.55,96.72
10299,Jngenbohl,163,1.66,24,0.28,+,2.55,96.72
10300,melodische,163,1.66,24,0.28,+,2.55,96.72
10301,Gerüche,163,1.66,24,0.28,+,2.55,96.72
10329,261.,176,1.79,26,0.31,+,2.55,104.21
10318,"32,000",183,1.86,27,0.32,+,2.55,108.45
10312,Pflaster,190,1.93,28,0.33,+,2.55,112.68
10335,î^,203,2.07,30,0.35,+,2.55,120.17
10343,133.,223,2.27,33,0.39,+,2.55,131.9
10344,Waisenhäuser,223,2.27,33,0.39,+,2.55,131.9
10304,vorausgegangenen,224,2.28,33,0.39,+,2.55,132.87
10350,farbigen,243,2.47,36,0.42,+,2.55,143.62
10355,Obersaren,243,2.47,36,0.42,+,2.55,143.62
10339,Abbild,257,2.62,38,0.45,+,2.55,152.09
10324,Pfarramt,298,3.03,44,0.52,+,2.55,176.51
10321,unorganischen,305,3.11,45,0.53,+,2.55,180.74
10341,evangel,311,3.17,46,0.54,+,2.55,184.01
10326,nacherzählen,325,3.31,48,0.57,+,2.55,192.47
10347,Elementarlehrer,331,3.37,49,0.58,+,2.55,195.73
10322,Verf,332,3.38,49,0.58,+,2.55,196.7
10356,Perpendikel,351,3.57,52,0.61,+,2.55,207.46
10323,neben¬,359,3.66,53,0.62,+,2.55,212.66
10315,Gymnastik,468,4.77,69,0.81,+,2.55,277.46
10334,po¬,494,5.03,73,0.86,+,2.55,292.45
10327,Zähren,528,5.38,78,0.92,+,2.55,312.64
10336,erfreute,548,5.58,81,0.95,+,2.55,324.37
10297,Sonnabend,557,5.67,82,0.97,+,2.55,330.54
10316,bemerkbar,678,6.9,100,1.18,+,2.55,401.87
10345,außer¬,696,7.09,103,1.21,+,2.55,411.65
10348,büchleinS,743,7.57,110,1.3,+,2.55,439.34
10342,2n,1176,11.98,174,2.05,+,2.55,695.64
10296,Kollegen,1189,12.11,175,2.06,+,2.55,705.7
10305,Umgebung,2796,28.47,412,4.85,+,2.55,1658.29
10302,förderung,3097,31.54,456,5.37,+,2.55,1837.72
10389,Misoxerthal,74,0.75,11,0.13,+,2.54,43.64
10390,837.,74,0.75,11,0.13,+,2.54,43.64
10391,Halbmessern,74,0.75,11,0.13,+,2.54,43.64
10392,Semi,74,0.75,11,0.13,+,2.54,43.64
10393,Setzlingen,74,0.75,11,0.13,+,2.54,43.64
10394,Stä,74,0.75,11,0.13,+,2.54,43.64
10395,studiert,74,0.75,11,0.13,+,2.54,43.64
10405,Schmeicheleien,94,0.96,14,0.16,+,2.54,55.37
10406,ungetrübter,94,0.96,14,0.16,+,2.54,55.37
10375,mathis,101,1.03,15,0.18,+,2.54,59.6
10376,Russischer,101,1.03,15,0.18,+,2.54,59.6
10377,saften,101,1.03,15,0.18,+,2.54,59.6
10379,ausläuft,101,1.03,15,0.18,+,2.54,59.6
10380,begrüße,101,1.03,15,0.18,+,2.54,59.6
10381,Brügge,101,1.03,15,0.18,+,2.54,59.6
10417,ungetheilten,114,1.16,17,0.2,+,2.54,67.1
10418,geritten,114,1.16,17,0.2,+,2.54,67.1
10399,auSzusprcchen,121,1.23,18,0.21,+,2.54,71.33
10400,gebirgig,121,1.23,18,0.21,+,2.54,71.33
10372,Gelbem,128,1.3,19,0.22,+,2.54,75.56
10373,theologischer,128,1.3,19,0.22,+,2.54,75.56
10408,Jugendfreunde,141,1.44,21,0.25,+,2.54,83.05
10387,Vorschüssen,148,1.51,22,0.26,+,2.54,87.29
10388,Iahn,148,1.51,22,0.26,+,2.54,87.29
10368,Gneiß,155,1.58,23,0.27,+,2.54,91.52
10369,Bünd¬,155,1.58,23,0.27,+,2.54,91.52
10414,schwebenden,161,1.64,24,0.28,+,2.54,94.78
10415,Concilium,161,1.64,24,0.28,+,2.54,94.78
10420,eingereiht,181,1.84,27,0.32,+,2.54,106.51
10365,Neckar,182,1.85,27,0.32,+,2.54,107.48
10398,ausgeprägt,195,1.99,29,0.34,+,2.54,114.97
10412,Trostes,208,2.12,31,0.37,+,2.54,122.46
10401,EintrittS,215,2.19,32,0.38,+,2.54,126.7
10402,Pfarrkirchen,215,2.19,32,0.38,+,2.54,126.7
10403,schulklasse,215,2.19,32,0.38,+,2.54,126.7
10382,Erkrankten,249,2.54,37,0.44,+,2.54,146.89
10383,fra¬,249,2.54,37,0.44,+,2.54,146.89
10384,Normale,249,2.54,37,0.44,+,2.54,146.89
10385,Tropen,249,2.54,37,0.44,+,2.54,146.89
10411,raben,255,2.6,38,0.45,+,2.54,150.15
10404,stattgefundenen,262,2.67,39,0.46,+,2.54,154.38
10378,gedeihe,303,3.09,45,0.53,+,2.54,178.8
10421,vorherrschende,362,3.69,54,0.64,+,2.54,213.01
10409,Kohlensaures,376,3.83,56,0.66,+,2.54,221.48
10410,Palmen,376,3.83,56,0.66,+,2.54,221.48
10374,Lobe,532,5.42,79,0.93,+,2.54,313.96
10413,Pontresina,624,6.35,93,1.1,+,2.54,367.4
10419,Eiche,704,7.17,105,1.24,+,2.54,414.3
10371,einzuwirken,795,8.1,118,1.39,+,2.54,469.32
10366,Fa¬,856,8.72,127,1.5,+,2.54,505.46
10386,zurückgezogen,942,9.59,140,1.65,+,2.54,555.63
10367,Per¬,1011,10.3,150,1.77,+,2.54,596.98
10396,Geeigneten,2347,23.9,349,4.11,+,2.54,1383.89
10454,Feldbach,80,0.81,12,0.14,+,2.53,46.91
10457,Geruchs,80,0.81,12,0.14,+,2.53,46.91
10458,alleen,80,0.81,12,0.14,+,2.53,46.91
10459,Asp,80,0.81,12,0.14,+,2.53,46.91
10463,vergoldete,80,0.81,12,0.14,+,2.53,46.91
10464,Herznach,80,0.81,12,0.14,+,2.53,46.91
10466,moder,80,0.81,12,0.14,+,2.53,46.91
10430,weberinnen,87,0.89,13,0.15,+,2.53,51.14
10431,abgerundete,87,0.89,13,0.15,+,2.53,51.14
10455,ferent,100,1.02,15,0.18,+,2.53,58.63
10460,Braunkohle,100,1.02,15,0.18,+,2.53,58.63
10467,ovale,100,1.02,15,0.18,+,2.53,58.63
10435,Abo,107,1.09,16,0.19,+,2.53,62.86
10436,Beköstigung,107,1.09,16,0.19,+,2.53,62.86
10438,Strand,107,1.09,16,0.19,+,2.53,62.86
10439,Kol-,107,1.09,16,0.19,+,2.53,62.86
10461,würtemberger,120,1.22,18,0.21,+,2.53,70.36
10441,Allerheiligsten,127,1.29,19,0.22,+,2.53,74.59
10442,Gemeinderechnungen,127,1.29,19,0.22,+,2.53,74.59
10443,geogr.,127,1.29,19,0.22,+,2.53,74.59
10444,Lützelflüh,127,1.29,19,0.22,+,2.53,74.59
10447,Schulbüchlein,147,1.5,22,0.26,+,2.53,86.32
10452,Cuba,160,1.63,24,0.28,+,2.53,93.81
10465,Krankenhauses,160,1.63,24,0.28,+,2.53,93.81
10432,Kreuzzüge,174,1.77,26,0.31,+,2.53,102.28
10449,arger,187,1.9,28,0.33,+,2.53,109.77
10434,Benedict,194,1.98,29,0.34,+,2.53,114.0
10453,einflußreichen,200,2.04,30,0.35,+,2.53,117.27
10462,unterscheide,200,2.04,30,0.35,+,2.53,117.27
10422,Möch¬,201,2.05,30,0.35,+,2.53,118.23
10476,Hehlerei,213,2.17,32,0.38,+,2.53,124.76
10437,Brückenbau,214,2.18,32,0.38,+,2.53,125.73
10468,Lehrbuches,220,2.24,33,0.39,+,2.53,128.99
10469,Milchkuh,220,2.24,33,0.39,+,2.53,128.99
10425,James,221,2.25,33,0.39,+,2.53,129.96
10450,Konstruirt,227,2.31,34,0.4,+,2.53,133.22
10427,Personals,241,2.45,36,0.42,+,2.53,141.69
10451,empfänglichen,247,2.52,37,0.44,+,2.53,144.95
10471,Schweiße,293,2.98,44,0.52,+,2.53,171.67
10472,spielten,293,2.98,44,0.52,+,2.53,171.67
10456,Ferkel,320,3.26,48,0.57,+,2.53,187.63
10440,Tödtung,341,3.47,51,0.6,+,2.53,200.32
10433,Anschaulichkeit,388,3.95,58,0.68,+,2.53,228.0
10470,Alois,433,4.41,65,0.77,+,2.53,253.75
10474,Wohle,466,4.75,70,0.82,+,2.53,272.98
10475,Terrain,659,6.71,99,1.17,+,2.53,386.01
10428,Prinz,743,7.57,111,1.31,+,2.53,436.79
10473,medizin,759,7.73,114,1.34,+,2.53,444.64
10445,Oesterreicher,802,8.17,120,1.41,+,2.53,471.0
10446,Kämpfe,989,10.07,148,1.74,+,2.53,580.77
10429,Darstellungen,1265,12.88,189,2.23,+,2.53,743.62
10424,bL,3302,33.63,493,5.8,+,2.53,1941.94
10533,Spuck,86,0.88,13,0.15,+,2.52,50.17
10534,führliche,86,0.88,13,0.15,+,2.52,50.17
10536,Magnetisch,86,0.88,13,0.15,+,2.52,50.17
10501,erlagen,93,0.95,14,0.16,+,2.52,54.4
10502,erstirbt,93,0.95,14,0.16,+,2.52,54.4
10503,äußerster,93,0.95,14,0.16,+,2.52,54.4
10522,Thiergarten,106,1.08,16,0.19,+,2.52,61.9
10524,Davis,106,1.08,16,0.19,+,2.52,61.9
10525,Domini,106,1.08,16,0.19,+,2.52,61.9
10496,Schauspieler,113,1.15,17,0.2,+,2.52,66.13
10539,Erleich¬,119,1.21,18,0.21,+,2.52,69.39
10511,album,126,1.28,19,0.22,+,2.52,73.62
10513,erklärende,126,1.28,19,0.22,+,2.52,73.62
10514,Kreisbogen,126,1.28,19,0.22,+,2.52,73.62
10490,Colonien,133,1.35,20,0.24,+,2.52,77.85
10491,Rümlang,133,1.35,20,0.24,+,2.52,77.85
10492,Uhland,133,1.35,20,0.24,+,2.52,77.85
10483,Zinseszinsen,153,1.56,23,0.27,+,2.52,89.58
10484,fortgesetztes,153,1.56,23,0.27,+,2.52,89.58
10485,gemächer,153,1.56,23,0.27,+,2.52,89.58
10486,urkundliche,153,1.56,23,0.27,+,2.52,89.58
10526,entsprossen,159,1.62,24,0.28,+,2.52,92.85
10505,Diöcese,166,1.69,25,0.29,+,2.52,97.08
10535,inis,172,1.75,26,0.31,+,2.52,100.34
10479,Ladir,173,1.76,26,0.31,+,2.52,101.31
10509,Revue,199,2.03,30,0.35,+,2.52,116.3
10537,Krebse,205,2.09,31,0.37,+,2.52,119.56
10532,Waldmann,225,2.29,34,0.4,+,2.52,131.29
10493,steuert,246,2.51,37,0.44,+,2.52,143.98
10512,Endpunkt,252,2.57,38,0.45,+,2.52,147.25
10504,Waller,259,2.64,39,0.46,+,2.52,151.48
10508,lexikon,272,2.77,41,0.48,+,2.52,158.97
10529,Freiburger,278,2.83,42,0.49,+,2.52,162.24
10520,geltenden,285,2.9,43,0.51,+,2.52,166.47
10488,Ansiedler,286,2.91,43,0.51,+,2.52,167.44
10499,ehe¬,299,3.04,45,0.53,+,2.52,174.93
10523,Unsichtbare,318,3.24,48,0.57,+,2.52,185.69
10510,bemessen,325,3.31,49,0.58,+,2.52,189.92
10481,gedehnte,326,3.32,49,0.58,+,2.52,190.89
10482,wüthend,326,3.32,49,0.58,+,2.52,190.89
10528,Schulfreunden,351,3.57,53,0.62,+,2.52,204.92
10515,Weckung,378,3.85,57,0.67,+,2.52,220.87
10498,Gesundheitszustand,412,4.2,62,0.73,+,2.52,241.06
10489,Brüssel,419,4.27,63,0.74,+,2.52,245.29
10516,Laufenburg,431,4.39,65,0.77,+,2.52,251.82
10487,Schulgüter,459,4.67,69,0.81,+,2.52,268.75
10478,freiwilliger,539,5.49,81,0.95,+,2.52,315.65
10494,Leonh.,605,6.16,91,1.07,+,2.52,354.1
10538,geregelten,648,6.6,98,1.15,+,2.52,377.92
10527,obne,669,6.81,101,1.19,+,2.52,390.61
10519,öffent¬,769,7.83,116,1.37,+,2.52,449.24
10500,Schulbesuche,784,7.98,118,1.39,+,2.52,458.67
10480,Jahreszeit,1151,11.72,173,2.04,+,2.52,673.98
10530,schulkinder,1337,13.62,202,2.38,+,2.52,780.26
10495,Vermittlung,1569,15.98,236,2.78,+,2.52,918.31
10507,stalt,1619,16.49,244,2.87,+,2.52,946.36
10517,armenpflege,1830,18.64,276,3.25,+,2.52,1069.19
10531,Mitunter,2740,27.9,414,4.87,+,2.52,1598.97
10506,Vereine,7552,76.91,1138,13.4,+,2.52,4414.96
10521,Verein,13085,133.25,1975,23.25,+,2.52,7641.64
10563,Rauminhalt,79,0.8,12,0.14,+,2.51,45.94
10564,Schwange,79,0.8,12,0.14,+,2.51,45.94
10565,sonderte,79,0.8,12,0.14,+,2.51,45.94
10566,Jnstruktoren,79,0.8,12,0.14,+,2.51,45.94
10568,Far-,79,0.8,12,0.14,+,2.51,45.94
10577,Hausfreund,92,0.94,14,0.16,+,2.51,53.44
10578,Kardinälen,92,0.94,14,0.16,+,2.51,53.44
10580,Schwefelsauren,92,0.94,14,0.16,+,2.51,53.44
10543,Horch,99,1.01,15,0.18,+,2.51,57.67
10544,Georgien,99,1.01,15,0.18,+,2.51,57.67
10555,erstieg,112,1.14,17,0.2,+,2.51,65.16
10556,Rirchenseitung,112,1.14,17,0.2,+,2.51,65.16
10557,Schweizeralpen,112,1.14,17,0.2,+,2.51,65.16
10558,Hercules,112,1.14,17,0.2,+,2.51,65.16
10570,bitterlich,125,1.27,19,0.22,+,2.51,72.66
10546,Ehrenmann,132,1.34,20,0.24,+,2.51,76.89
10549,musterhafter,132,1.34,20,0.24,+,2.51,76.89
10550,Pfv,132,1.34,20,0.24,+,2.51,76.89
