Number;Word;Freq 1;Freq 1 (per mill);Freq 2;Freq 2 (per mill);+/-;Stat 1.;Stat 2.
19672;Thurm;1467;14.94;754;8.88;+;0.75;141.2
19673;Vorlesungen;1510;15.38;775;9.13;+;0.75;146.02
19674;Ochsen;1860;18.94;954;11.23;+;0.75;180.27
19675;bewahren;2045;20.83;1052;12.39;+;0.75;196.25
19676;suchten;2054;20.92;1057;12.45;+;0.75;196.89
19677;befanden;2071;21.09;1065;12.54;+;0.75;198.98
19678;schweren;2559;26.06;1318;15.52;+;0.75;244.59
19679;SchlerS;2637;26.85;1355;15.95;+;0.75;254.03
19680;lieb;2710;27.6;1396;16.44;+;0.75;258.89
19681;Erzieher;2855;29.07;1471;17.32;+;0.75;272.55
19682;Veranlassung;2895;29.48;1492;17.57;+;0.75;276.12
19683;Beschr„nken;3143;32.01;1611;18.97;+;0.75;305.28
19684;werthe;3347;34.08;1725;20.31;+;0.75;319.2
19685;geblieben;5283;53.8;2726;32.1;+;0.75;501.86
19686;Gegenwart;5364;54.62;2754;32.43;+;0.75;518.14
19687;fanden;6910;70.37;3548;41.78;+;0.75;667.33
19688;oBen;20637;210.16;10648;125.37;+;0.75;1961.02
19689;Fabel;485;4.94;252;2.97;+;0.74;45
19690;vergr”áern;485;4.94;251;2.96;+;0.74;45.61
19691;belehrende;503;5.12;261;3.07;+;0.74;46.89
19692;Gerhmt;510;5.19;265;3.12;+;0.74;47.31
19693;Allf„lliger;508;5.17;263;3.1;+;0.74;47.72
19694;St„rkung;524;5.34;272;3.2;+;0.74;48.78
19695;Haushalt;584;5.95;302;3.56;+;0.74;55.07
19696;nassen;589;6;305;3.59;+;0.74;55.28
19697;steigenden;616;6.27;320;3.77;+;0.74;57.2
19698;zeitig;663;6.75;343;4.04;+;0.74;62.43
19699;th„tiger;684;6.97;354;4.17;+;0.74;64.32
19700;sinnen;772;7.86;401;4.72;+;0.74;71.7
19701;herzlich;917;9.34;475;5.59;+;0.74;85.98
19702;Ausbleiben;954;9.72;495;5.83;+;0.74;88.94
19703;Beil„ufig;957;9.75;496;5.84;+;0.74;89.56
19704;GreiS;973;9.91;504;5.93;+;0.74;91.23
19705;verbrauch;996;10.14;515;6.06;+;0.74;93.95
19706;pest;1015;10.34;527;6.21;+;0.74;94.41
19707;gelebt;1034;10.53;536;6.31;+;0.74;96.71
19708;br.;1117;11.38;580;6.83;+;0.74;103.87
19709;Mittag;1242;12.65;642;7.56;+;0.74;117.28
19710;Abgeordnete;1363;13.88;705;8.3;+;0.74;128.43
19711;richtiger;1622;16.52;842;9.91;+;0.74;150.97
19712;Non;1759;17.91;910;10.71;+;0.74;165.63
19713;kunde;1852;18.86;958;11.28;+;0.74;174.46
19714;flsse;2162;22.02;1117;13.15;+;0.74;204.5
19715;gearbeitet;2302;23.44;1191;14.02;+;0.74;216.71
19716;Herrscht;3239;32.98;1675;19.72;+;0.74;305.4
19717;vollendet;3970;40.43;2059;24.24;+;0.74;370.66
19718;bl„ttern;3970;40.43;2054;24.18;+;0.74;373.73
19719;Obere;4168;42.45;2155;25.37;+;0.74;393.26
19720;Fortschritte;4409;44.9;2286;26.92;+;0.74;412.07
19721;Zog;4818;49.06;2488;29.29;+;0.74;456.49
19722;manches;6412;65.3;3326;39.16;+;0.74;598.38
19723;Werke;8623;87.81;4466;52.58;+;0.74;808.95
19724;Uebungen;11401;116.1;5910;69.59;+;0.74;1066.38
19725;Steig;478;4.87;250;2.94;+;0.73;43.36
19726;Wandelt;530;5.4;277;3.26;+;0.73;48.2
19727;Vorzgliches;548;5.58;286;3.37;+;0.73;50.08
19728;berhrte;546;5.56;284;3.34;+;0.73;50.47
19729;betrachtete;574;5.85;299;3.52;+;0.73;52.8
19730;Steten;582;5.93;304;3.58;+;0.73;53.03
19731;Wohlhabenden;585;5.96;306;3.6;+;0.73;53.04
19732;Kom;594;6.05;310;3.65;+;0.73;54.29
19733;Klagte;616;6.27;321;3.78;+;0.73;56.59
19734;hinderlich;641;6.53;334;3.93;+;0.73;58.9
19735;entschiedenen;708;7.21;369;4.34;+;0.73;65
19736;bernimmt;721;7.34;377;4.44;+;0.73;65.46
19737;Ungew”hnlich;721;7.34;377;4.44;+;0.73;65.46
19738;m„chtiger;757;7.71;395;4.65;+;0.73;69.22
19739;Mnze;835;8.5;436;5.13;+;0.73;76.18
19740;heitern;836;8.51;435;5.12;+;0.73;77.19
19741;Bare;1004;10.22;525;6.18;+;0.73;91.14
19742;Anf„nger;1036;10.55;542;6.38;+;0.73;93.88
19743;Westlich;1111;11.31;578;6.81;+;0.73;102.64
19744;Gattin;1250;12.73;652;7.68;+;0.73;114.45
19745;verbindet;1602;16.31;833;9.81;+;0.73;148.26
19746;K„me;1659;16.89;863;10.16;+;0.73;153.32
19747;historische;1720;17.52;898;10.57;+;0.73;156.98
19748;Gef„ngniá;1916;19.51;998;11.75;+;0.73;176.28
19749;Grab;1981;20.17;1031;12.14;+;0.73;182.78
19750;tische;2409;24.53;1258;14.81;+;0.73;219.69
19751;angewendet;2793;28.44;1460;17.19;+;0.73;253.83
19752;Zahlreiche;2878;29.31;1497;17.63;+;0.73;266.05
19753;insel;3064;31.2;1599;18.83;+;0.73;280.06
19754;_;3302;33.63;1716;20.2;+;0.73;306.19
19755;Deutsch;3466;35.3;1803;21.23;+;0.73;320.32
19756;nieder;3710;37.78;1934;22.77;+;0.73;340.4
19757;Erlassen;4478;45.6;2334;27.48;+;0.73;411.08
19758;Rhein;4683;47.69;2440;28.73;+;0.73;430.41
19759;Schlieáen;5490;55.91;2856;33.63;+;0.73;507.3
19760;StaateS;7148;72.79;3724;43.85;+;0.73;657.19
19761;Zahl;34041;346.66;17696;208.36;+;0.73;3154.04
19762;Lateinischer;490;4.99;258;3.04;+;0.72;43.42
19763;sation;519;5.29;272;3.2;+;0.72;46.75
19764;priesters;534;5.44;281;3.31;+;0.72;47.42
19765;zugesagt;537;5.47;281;3.31;+;0.72;48.63
19766;Kehr;586;5.97;308;3.63;+;0.72;52.25
19767;Gotteshaus;586;5.97;307;3.61;+;0.72;52.85
19768;Besatzung;657;6.69;346;4.07;+;0.72;58.18
19769;mungen;674;6.86;355;4.18;+;0.72;59.66
19770;Stephan;770;7.84;404;4.76;+;0.72;69.08
19771;Xv;793;8.08;417;4.91;+;0.72;70.59
19772;Disciplin;829;8.44;436;5.13;+;0.72;73.75
19773;r„umen;827;8.42;434;5.11;+;0.72;74.14
19774;styl;826;8.41;433;5.1;+;0.72;74.33
19775;kche;859;8.75;452;5.32;+;0.72;76.29
19776;Ewigkeit;907;9.24;477;5.62;+;0.72;80.71
19777;knecht;1021;10.4;537;6.32;+;0.72;90.82
19778;sins;1023;10.42;537;6.32;+;0.72;91.63
19779;Baron;1056;10.75;556;6.55;+;0.72;93.59
19780;Sehnsucht;1113;11.33;584;6.88;+;0.72;99.83
19781;lachen;1143;11.64;599;7.05;+;0.72;102.97
19782;Blicken;1238;12.61;650;7.65;+;0.72;110.8
19783;warf;1422;14.48;748;8.81;+;0.72;126.44
19784;Offene;1469;14.96;770;9.07;+;0.72;132.24
19785;offenen;1552;15.8;815;9.6;+;0.72;138.82
19786;znm;1732;17.64;908;10.69;+;0.72;155.83
19787;scheiden;1809;18.42;952;11.21;+;0.72;160.6
19788;Plane;1809;18.42;950;11.19;+;0.72;161.78
19789;erforderliche;1861;18.95;976;11.49;+;0.72;167.21
19790;znr;1984;20.2;1040;12.25;+;0.72;178.57
19791;Est;2043;20.81;1074;12.65;+;0.72;182.05
19792;besch„ftigung;2953;30.07;1551;18.26;+;0.72;263.96
19793;belehrung;2984;30.39;1569;18.47;+;0.72;265.71
19794;gelten;3260;33.2;1712;20.16;+;0.72;291.55
19795;SaliS;3698;37.66;1937;22.81;+;0.72;333.72
19796;Frhling;4550;46.34;2388;28.12;+;0.72;407.79
19797;einfache;4951;50.42;2605;30.67;+;0.72;439.84
19798;w”chentlich;5479;55.8;2867;33.76;+;0.72;496.18
19799;bcher;6216;63.3;3268;38.48;+;0.72;553.76
19800;franz”sische;6406;65.24;3366;39.63;+;0.72;571.81
19801;punkt;7681;78.22;4037;47.53;+;0.72;685
19802;Drfte;8741;89.02;4604;54.21;+;0.72;773.67
19803;Stunden;17083;173.97;8959;105.49;+;0.72;1535.23
19804;jedoch;31883;324.68;16740;197.1;+;0.72;2854.12
19805;Unglauben;496;5.05;262;3.08;+;0.71;43.46
19806;lustig;525;5.35;277;3.26;+;0.71;46.18
19807;ABC;561;5.71;297;3.5;+;0.71;48.76
19808;Jammer;563;5.73;298;3.51;+;0.71;48.97
19809;Dazwischen;564;5.74;298;3.51;+;0.71;49.37
19810;Ged„chtnisse;577;5.88;306;3.6;+;0.71;49.84
19811;reli-;567;5.77;299;3.52;+;0.71;49.97
19812;w„hrung;582;5.93;308;3.63;+;0.71;50.65
19813;redete;575;5.86;303;3.57;+;0.71;50.81
19814;Ban;590;6.01;312;3.67;+;0.71;51.49
19815;Einschluá;597;6.08;316;3.72;+;0.71;51.92
19816;LandSleute;615;6.26;326;3.84;+;0.71;53.21
19817;het;646;6.58;341;4.02;+;0.71;56.74
19818;Aufzufassen;684;6.97;362;4.26;+;0.71;59.52
19819;Theil-;701;7.14;370;4.36;+;0.71;61.59
19820;neid;727;7.4;385;4.53;+;0.71;63.12
19821;Geliebten;750;7.64;396;4.66;+;0.71;65.81
19822;Obstb„ume;789;8.03;417;4.91;+;0.71;68.99
19823;lebendiger;804;8.19;425;5;+;0.71;70.26
19824;saáen;818;8.33;434;5.11;+;0.71;70.55
19825;Schwierige;873;8.89;463;5.45;+;0.71;75.4
19826;Streichen;901;9.18;476;5.6;+;0.71;78.9
19827;vortrefflichen;926;9.43;491;5.78;+;0.71;80.04
19828;gr„ben;956;9.74;505;5.95;+;0.71;83.75
19829;Hohes;991;10.09;524;6.17;+;0.71;86.51
19830;b„che;1230;12.53;651;7.67;+;0.71;107.01
19831;H„rte;1285;13.09;681;8.02;+;0.71;111.28
19832;verfolgung;1332;13.56;704;8.29;+;0.71;116.46
19833;Einsiedeln;1406;14.32;744;8.76;+;0.71;122.41
19834;warme;1419;14.45;751;8.84;+;0.71;123.47
19835;ausgedrckt;1595;16.24;846;9.96;+;0.71;137.71
19836;Erstreckt;1560;15.89;822;9.68;+;0.71;137.88
19837;Anstrengungen;1679;17.1;887;10.44;+;0.71;147.04
19838;Lenzburg;1749;17.81;926;10.9;+;0.71;151.99
19839;Hitze;1745;17.77;920;10.83;+;0.71;153.92
19840;b”se;1981;20.17;1047;12.33;+;0.71;173.22
19841;Erlach;2123;21.62;1120;13.19;+;0.71;186.84
19842;Anf„nglich;2195;22.35;1162;13.68;+;0.71;190.82
19843;kranke;2403;24.47;1269;14.94;+;0.71;210.73
19844;nickt;2507;25.53;1328;15.64;+;0.71;217.46
19845;neuesten;2750;28;1458;17.17;+;0.71;237.79
19846;Grammatik;3836;39.06;2031;23.91;+;0.71;333.32
19847;ferne;3940;40.12;2084;24.54;+;0.71;343.57
19848;vermehrung;4405;44.86;2330;27.43;+;0.71;384.09
19849;Sogenannte;4517;46;2384;28.07;+;0.71;396.93
19850;Ernst;5015;51.07;2646;31.16;+;0.71;441.19
19851;Manchen;8266;84.18;4365;51.4;+;0.71;725.03
19852;gr”áe;8271;84.23;4358;51.31;+;0.71;731.15
19853;groá;13599;138.49;7166;84.38;+;0.71;1201.8
19854;Beleuchten;509;5.18;271;3.19;+;0.7;43.35
19855;Jnglingen;524;5.34;279;3.29;+;0.7;44.62
19856;abgeleitet;586;5.97;313;3.69;+;0.7;49.33
19857;Brannte;638;6.5;340;4;+;0.7;54.16
19858;theilungen;647;6.59;344;4.05;+;0.7;55.38
19859;Gelegentlich;688;7.01;366;4.31;+;0.7;58.77
19860;Baumeister;694;7.07;369;4.34;+;0.7;59.4
19861;Haª;741;7.55;394;4.64;+;0.7;63.41
19862;befreien;753;7.67;401;4.72;+;0.7;64.08
19863;viii;775;7.89;412;4.85;+;0.7;66.37
19864;Reisende;824;8.39;440;5.18;+;0.7;69.44
19865;h”rden;821;8.36;437;5.15;+;0.7;69.99
19866;bedeuten;840;8.55;446;5.25;+;0.7;72.26
19867;kronen;910;9.27;486;5.72;+;0.7;76.64
19868;Eintretenden;919;9.36;490;5.77;+;0.7;77.86
19869;etwelche;945;9.62;504;5.93;+;0.7;79.99
19870;rhren;1027;10.46;546;6.43;+;0.7;87.93
19871;aarg;1153;11.74;613;7.22;+;0.7;98.71
19872;bewuát;1258;12.81;670;7.89;+;0.7;107.02
19873;MalanS;1263;12.86;672;7.91;+;0.7;107.83
19874;Verschwunden;1308;13.32;695;8.18;+;0.7;112.21
19875;sekret„r;1433;14.59;764;9;+;0.7;121.45
19876;trinken;1436;14.62;763;8.98;+;0.7;123.2
19877;Wand;1499;15.27;797;9.38;+;0.7;128.3
19878;beideS;1611;16.41;856;10.08;+;0.7;138.21
19879;Weltliche;1650;16.8;879;10.35;+;0.7;140.24
19880;Urn„sch;1656;16.86;879;10.35;+;0.7;142.6
19881;Gefangen;2028;20.65;1078;12.69;+;0.7;173.73
19882;Uebereinstimmung;2169;22.09;1158;13.63;+;0.7;182.9
19883;anlage;2540;25.87;1355;15.95;+;0.7;214.8
19884;sp„tern;2895;29.48;1537;18.1;+;0.7;249.09
19885;Bedacht;3233;32.92;1722;20.28;+;0.7;274.96
19886;einleitung;3368;34.3;1788;21.05;+;0.7;289.86
19887;zinsen;3541;36.06;1890;22.25;+;0.7;298.88
19888;geringen;3905;39.77;2084;24.54;+;0.7;329.77
19889;Erscheinung;5400;54.99;2870;33.79;+;0.7;462.86
19890;gewinnen;6136;62.49;3266;38.46;+;0.7;523.15
19891;herz;8911;90.75;4752;55.95;+;0.7;754.6
19892;jahr;66816;680.43;35585;418.99;+;0.7;5687.44
19893;wurden;66944;681.73;35570;418.81;+;0.7;5746.51
19894;Entdeckungen;537;5.47;287;3.38;+;0.69;45.11
19895;Felsarten;604;6.15;323;3.8;+;0.69;50.63
19896;Eigentliches;621;6.32;334;3.93;+;0.69;50.97
19897;Erzie-;633;6.45;340;4;+;0.69;52.21
19898;Einzug;673;6.85;362;4.26;+;0.69;55.22
19899;Weine;716;7.29;383;4.51;+;0.69;59.95
19900;Weges;723;7.36;387;4.56;+;0.69;60.39
19901;Buchen;745;7.59;399;4.7;+;0.69;62.1
19902;Heiligsten;762;7.76;408;4.8;+;0.69;63.58
19903;produkten;782;7.96;418;4.92;+;0.69;65.65
19904;Nah;859;8.75;461;5.43;+;0.69;71.07
19905;deuten;917;9.34;492;5.79;+;0.69;75.94
19906;Landstraáe;931;9.48;498;5.86;+;0.69;77.96
19907;Wohnte;995;10.13;534;6.29;+;0.69;82.31
19908;Hob;994;10.12;533;6.28;+;0.69;82.49
19909;Heller;1033;10.52;553;6.51;+;0.69;86.25
19910;greift;1165;11.86;623;7.34;+;0.69;97.65
19911;Vortrefflich;1203;12.25;644;7.58;+;0.69;100.45
19912;Greifen;1475;15.02;793;9.34;+;0.69;121.24
19913;diesmal;1591;16.2;852;10.03;+;0.69;132.68
19914;gem„lde;1688;17.19;908;10.69;+;0.69;138.47
19915;Schichten;2066;21.04;1107;13.03;+;0.69;171.93
19916;zudem;3251;33.11;1747;20.57;+;0.69;267.68
19917;viehzucht;3406;34.69;1826;21.5;+;0.69;282.88
19918;Schreibt;3659;37.26;1957;23.04;+;0.69;306.54
19919;Entwickelt;3820;38.9;2053;24.17;+;0.69;314.4
19920;ausgabe;4688;47.74;2512;29.58;+;0.69;390.1
19921;Stunde;10045;102.29;5391;63.48;+;0.69;831.06
19922;armen;16256;165.55;8690;102.32;+;0.69;1364.56
19923;Diebstahls;576;5.87;310;3.65;+;0.68;47.16
19924;L”cher;687;7;371;4.37;+;0.68;55.54
19925;Weiser;733;7.46;397;4.67;+;0.68;58.61
19926;ehrwrdige;774;7.88;417;4.91;+;0.68;63.12
19927;bu;775;7.89;417;4.91;+;0.68;63.51
19928;Strme;819;8.34;442;5.2;+;0.68;66.37
19929;Aussaat;823;8.38;443;5.22;+;0.68;67.34
19930;Ihrerseits;946;9.63;512;6.03;+;0.68;75.85
19931;Zehner;973;9.91;526;6.19;+;0.68;78.35
19932;Unkraut;973;9.91;526;6.19;+;0.68;78.35
19933;Arbeitete;981;9.99;531;6.25;+;0.68;78.62
19934;anschaulich;1024;10.43;552;6.5;+;0.68;83.34
19935;Hunger;1091;11.11;588;6.92;+;0.68;88.86
19936;reisenden;1104;11.24;596;7.02;+;0.68;89.36
19937;Vorzgliche;1135;11.56;614;7.23;+;0.68;91.16
19938;quantum;1195;12.17;644;7.58;+;0.68;97.36
19939;moral;1252;12.75;678;7.98;+;0.68;100.17
19940;Tadel;1276;12.99;688;8.1;+;0.68;103.76
19941;Verfolgen;1522;15.5;824;9.7;+;0.68;121.89
19942;westlichen;1596;16.25;862;10.15;+;0.68;128.96
19943;Gletscher;1620;16.5;876;10.31;+;0.68;130.32
19944;saum;1660;16.9;899;10.59;+;0.68;132.78
19945;untersttzungen;2144;21.83;1154;13.59;+;0.68;175.48
19946;Muri;2314;23.56;1246;14.67;+;0.68;189.11
19947;organ;2459;25.04;1327;15.62;+;0.68;199.32
19948;geometrie;3556;36.21;1919;22.6;+;0.68;288.24
19949;berner;3655;37.22;1976;23.27;+;0.68;294.27
19950;empfehlen;4570;46.54;2468;29.06;+;0.68;369.43
19951;versteht;4766;48.54;2581;30.39;+;0.68;381.29
19952;nahrung;5169;52.64;2784;32.78;+;0.68;422.05
19953;Bestimmungen;6673;67.96;3613;42.54;+;0.68;534.26
19954;Untern;6822;69.47;3693;43.48;+;0.68;546.57
19955;kunst;8123;82.72;4400;51.81;+;0.68;649.3
19956;leitung;10076;102.61;5449;64.16;+;0.68;810.36
19957;jahren;38716;394.27;20879;245.84;+;0.68;3147.04
19958;Einlage;550;5.6;298;3.51;+;0.67;43.92
19959;Ermuntert;566;5.76;308;3.63;+;0.67;44.46
19960;isch;620;6.31;338;3.98;+;0.67;48.36
19961;durchschnitte;651;6.63;353;4.16;+;0.67;51.83
19962;dehnt;731;7.44;396;4.66;+;0.67;58.41
19963;…e;758;7.72;412;4.85;+;0.67;59.8
19964;CursuS;829;8.44;450;5.3;+;0.67;65.73
19965;weisungen;961;9.79;521;6.13;+;0.67;76.56
19966;3®;1056;10.75;574;6.76;+;0.67;83.3
19967;Stiegen;1112;11.32;606;7.14;+;0.67;86.86
19968;Porta;1089;11.09;590;6.95;+;0.67;86.98
19969;keinerlei;1318;13.42;716;8.43;+;0.67;104.2
19970;steilen;1371;13.96;743;8.75;+;0.67;109.38
19971;edler;1422;14.48;773;9.1;+;0.67;112.14
19972;theuer;1597;16.26;867;10.21;+;0.67;126.57
19973;BerufeS;1662;16.93;906;10.67;+;0.67;129.68
19974;vermehrte;1673;17.04;911;10.73;+;0.67;131.08
19975;Gesunde;1792;18.25;973;11.46;+;0.67;141.95
19976;gefordert;2046;20.84;1112;13.09;+;0.67;161.47
19977;leistet;2363;24.06;1284;15.12;+;0.67;186.64
19978;gerathen;2363;24.06;1281;15.08;+;0.67;188.3
19979;solchem;2512;25.58;1370;16.13;+;0.67;195.65
19980;reformirten;2550;25.97;1388;16.34;+;0.67;200.1
19981;obiger;2953;30.07;1610;18.96;+;0.67;230.28
19982;eigener;3268;33.28;1782;20.98;+;0.67;254.7
19983;Starken;4016;40.9;2183;25.7;+;0.67;316.77
19984;Gestalt;4688;47.74;2554;30.07;+;0.67;366.64
19985;suchte;4965;50.56;2702;31.81;+;0.67;389.9
19986;gr”áern;5215;53.11;2840;33.44;+;0.67;408.46
19987;Gr”áer;6356;64.73;3462;40.76;+;0.67;497.49
19988;frchte;6547;66.67;3566;41.99;+;0.67;512.46
19989;bl„tter;7928;80.74;4310;50.75;+;0.67;625.07
19990;tief;7875;80.2;4271;50.29;+;0.67;626.51
19991;Alter;13265;135.09;7226;85.08;+;0.67;1037.9
19992;Frankreich;14212;144.73;7718;90.87;+;0.67;1125.13
19993;Zusammen;20867;212.5;11347;133.6;+;0.67;1643.85
19994;analyse;675;6.87;369;4.34;+;0.66;52.1
19995;st-;688;7.01;376;4.43;+;0.66;53.16
19996;Glarner;774;7.88;425;5;+;0.66;58.72
19997;Trachtet;766;7.8;419;4.93;+;0.66;58.99
19998;Selbstsucht;826;8.41;452;5.32;+;0.66;63.51
19999;Ersparnisse;860;8.76;471;5.55;+;0.66;65.91
20000;gehende;878;8.94;480;5.65;+;0.66;67.75
20001;St”át;926;9.43;507;5.97;+;0.66;71.05
20002;gelangten;956;9.74;524;6.17;+;0.66;73.04
20003;Selig;1008;10.27;552;6.5;+;0.66;77.28
20004;blhen;1221;12.43;670;7.89;+;0.66;92.88
20005;wahrnehmen;1256;12.79;687;8.09;+;0.66;96.73
20006;Er”rterung;1295;13.19;709;8.35;+;0.66;99.38
20007;Erziehungs-;1425;14.51;781;9.2;+;0.66;108.91
20008;empfang;1435;14.61;787;9.27;+;0.66;109.39
20009;verlieá;1467;14.94;802;9.44;+;0.66;113.21
20010;Wittwe;1603;16.32;879;10.35;+;0.66;122.27
20011;Vorrede;1591;16.2;868;10.22;+;0.66;123.75
20012;unterhandlungen;1604;16.33;875;10.3;+;0.66;124.81
20013;Zweckm„áiger;1616;16.46;882;10.39;+;0.66;125.5
20014;mund;2064;21.02;1132;13.33;+;0.66;157.32
20015;Sterben;2246;22.87;1228;14.46;+;0.66;173.26
20016;R”mischen;3051;31.07;1672;19.69;+;0.66;233.26
20017;Waadt;3112;31.69;1708;20.11;+;0.66;236.54
20018;loS;3094;31.51;1690;19.9;+;0.66;239.57
20019;Wechsel;3244;33.04;1772;20.86;+;0.66;251.15
20020;Verh„lt;3448;35.11;1888;22.23;+;0.66;264.46
20021;Fuáe;3735;38.04;2040;24.02;+;0.66;289.27
20022;heraus;4581;46.65;2501;29.45;+;0.66;355.38
20023;frucht;5284;53.81;2899;34.13;+;0.66;402.23
20024;H”ren;5704;58.09;3127;36.82;+;0.66;435.51
20025;reichen;8143;82.93;4443;52.31;+;0.66;633.19
20026;Fand;16276;165.75;8903;104.83;+;0.66;1253.46
20027;Lang;18107;184.39;9895;116.51;+;0.66;1399.69
20028;hatte;62039;631.78;34038;400.78;+;0.66;4724.14
20029;abgesetzt;604;6.15;333;3.92;+;0.65;45.11
20030;Ortschaft;620;6.31;341;4.02;+;0.65;46.74
20031;F„sser;632;6.44;349;4.11;+;0.65;46.9
20032;versuchte;647;6.59;357;4.2;+;0.65;48.16
20033;befahl;706;7.19;389;4.58;+;0.65;52.85
20034;flchtigen;711;7.24;392;4.62;+;0.65;53.09
20035;h”hle;798;8.13;439;5.17;+;0.65;60.11
20036;schehen;857;8.73;474;5.58;+;0.65;63.2
20037;h”lzernen;846;8.62;466;5.49;+;0.65;63.4
20038;c”;921;9.38;508;5.98;+;0.65;68.66
20039;Mittel-;934;9.51;516;6.08;+;0.65;69.19
20040;Verborgen;1108;11.28;612;7.21;+;0.65;82.14
20041;Verm„chtnisse;1135;11.56;624;7.35;+;0.65;85.7
20042;Comp.;1352;13.77;746;8.78;+;0.65;100.64
20043;gelangte;1417;14.43;780;9.18;+;0.65;106.48
20044;kupfer;1793;18.26;988;11.63;+;0.65;134.18
20045;moralischen;1815;18.48;998;11.75;+;0.65;136.96
20046;liege;2021;20.58;1111;13.08;+;0.65;152.65
20047;H”rte;2430;24.75;1342;15.8;+;0.65;180.26
20048;ThusiS;2468;25.13;1360;16.01;+;0.65;184.67
20049;gering;3037;30.93;1674;19.71;+;0.65;227
20050;fleisch;3673;37.4;2020;23.78;+;0.65;276.98
20051;Meister;4520;46.03;2493;29.35;+;0.65;337.02
20052;verschieden;4663;47.49;2572;30.28;+;0.65;347.62
20053;Berg;7212;73.44;3980;46.86;+;0.65;536.57
20054;beinahe;8693;88.53;4775;56.22;+;0.65;658.68
20055;Fort;10481;106.73;5765;67.88;+;0.65;789.95
20056;Wort;16766;170.74;9221;108.57;+;0.65;1264.26
20057;nnD;23249;236.76;12773;150.39;+;0.65;1760.48
20058;Allzusehr;642;6.54;357;4.2;+;0.64;46.34
20059;Ableitung;695;7.08;386;4.54;+;0.64;50.41
20060;1850.;705;7.18;392;4.62;+;0.64;50.9
20061;Wehrli;753;7.67;419;4.93;+;0.64;54.21
20062;Stirne;764;7.78;424;4.99;+;0.64;55.58
20063;kasten;780;7.94;433;5.1;+;0.64;56.68
20064;rand;795;8.1;442;5.2;+;0.64;57.42
20065;Reichte;788;8.02;436;5.13;+;0.64;58.02
20066;šbungen;817;8.32;452;5.32;+;0.64;60.18
20067;rauhen;864;8.8;480;5.65;+;0.64;62.6
20068;eisernen;910;9.27;506;5.96;+;0.64;65.7
20069;Wollt;957;9.75;530;6.24;+;0.64;70.21
20070;knstlichen;992;10.1;552;6.5;+;0.64;71.4
20071;Schuls;1027;10.46;570;6.71;+;0.64;74.69
20072;Neueste;1251;12.74;696;8.19;+;0.64;90.11
20073;Bewegungen;1575;16.04;877;10.33;+;0.64;113.06
20074;umsonst;1621;16.51;902;10.62;+;0.64;116.69
20075;bewahrt;1587;16.16;878;10.34;+;0.64;116.9
20076;Signau;1723;17.55;953;11.22;+;0.64;127.05
20077;k”rpers;2216;22.57;1232;14.51;+;0.64;160.08
20078;Kapelle;2464;25.09;1366;16.08;+;0.64;180.03
20079;bestehend;2997;30.52;1666;19.62;+;0.64;216.61
20080;gen”thigt;3053;31.09;1700;20.02;+;0.64;219.16
20081;„ltern;3135;31.93;1744;20.53;+;0.64;225.91
20082;Ehren;3552;36.17;1973;23.23;+;0.64;257.52
20083;wohnung;4638;47.23;2570;30.26;+;0.64;339.52
20084;khe;4899;49.89;2722;32.05;+;0.64;354.76
20085;Lieben;5177;52.72;2870;33.79;+;0.64;378.28
20086;Dank;5697;58.02;3169;37.31;+;0.64;410.67
20087;Uebersicht;6252;63.67;3482;41;+;0.64;448.45
20088;Kurz;10099;102.84;5616;66.12;+;0.64;728.87
20089;knaben;11330;115.38;6267;73.79;+;0.64;835.33
20090;Sch”ne;12865;131.01;7163;84.34;+;0.64;923.91
20091;heiát;12888;131.25;7145;84.13;+;0.64;941.66
20092;Bilden;15366;156.48;8526;100.39;+;0.64;1118.95
20093;jA;29831;303.79;16549;194.85;+;0.64;2174.17
20094;frohe;682;6.95;382;4.5;+;0.63;47.8
20095;t-;741;7.55;414;4.87;+;0.63;52.47
20096;Verlegung;836;8.51;468;5.51;+;0.63;58.73
20097;Hlr;958;9.76;537;6.32;+;0.63;66.94
20098;fahne;975;9.93;545;6.42;+;0.63;68.91
20099;Eitelkeit;991;10.09;552;6.5;+;0.63;71.04
20100;deckung;1009;10.28;564;6.64;+;0.63;71.31
20101;Strenger;998;10.16;556;6.55;+;0.63;71.49
20102;Kindheit;1065;10.85;594;6.99;+;0.63;75.94
20103;Thor;1086;11.06;607;7.15;+;0.63;76.78
20104;hofft;1105;11.25;619;7.29;+;0.63;77.41
20105;Verl„ngert;1096;11.16;611;7.19;+;0.63;78.3
20106;mndung;1125;11.46;630;7.42;+;0.63;78.92
20107;Durchdrungen;1197;12.19;669;7.88;+;0.63;84.65
20108;ganzer;1459;14.86;818;9.63;+;0.63;101.86
20109;Unweit;1550;15.78;868;10.22;+;0.63;108.73
20110;Abwechselnd;1694;17.25;949;11.17;+;0.63;118.65
20111;Glcklichen;1705;17.36;955;11.24;+;0.63;119.5
20112;gewinnt;2084;21.22;1165;13.72;+;0.63;147.24
20113;Dnger;2475;25.2;1379;16.24;+;0.63;177.23
20114;Durchschnitt;3215;32.74;1796;21.15;+;0.63;227.79
20115;Burgdorf;3262;33.22;1818;21.41;+;0.63;233.32
20116;Anordnung;3699;37.67;2071;24.38;+;0.63;259.71
20117;weiler;4031;41.05;2255;26.55;+;0.63;283.99
